system_id,institution_id,institution_size,student_population,system_type,system_age,lines_of_code,cyclomatic_complexity,function_points,external_dependencies,api_connections,database_links,response_time_ms,throughput_rps,resource_utilization,data_volume_gb,peak_load_users,annual_maintenance_cost,critical_level,compliance_requirements,documentation
SYS_0339,INST_45,Small,1655,Student Information,6,83423,96,497,18,22,5,567,327,0.65,2027,9741,87251,Medium,GDPR,"
System ID: SYS_0339
Type: Student Information System (SIS)
Institution: INST_45
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 6 years
- Code Base: 83423 lines of code
- Complexity Score: 96
Performance Metrics:
- Average Response Time: 567ms
- Peak Load: 9741 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Memory leaks under heavy load
- Integration bottlenecks"
SYS_0340,INST_48,Medium,6313,Learning Management,12,832481,34,385,28,29,20,757,171,0.42,3402,8055,10976,High,Both,"
System ID: SYS_0340
Type: Learning Management System (LMS)
Institution: INST_48
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 12 years
- Code Base: 832481 lines of code
- Complexity Score: 34
Performance Metrics:
- Average Response Time: 757ms
- Peak Load: 8055 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Memory leaks under heavy load
- Limited scalability"
SYS_0341,INST_23,Medium,5920,HR,9,595281,45,549,5,5,13,923,389,0.81,833,5940,88316,High,GDPR,
SYS_0342,INST_3,Small,2298,Learning Management,11,473928,59,908,43,4,15,553,182,0.45,3887,4342,19187,Medium,FERPA,"
System ID: SYS_0342
Type: Learning Management System (LMS)
Institution: INST_3
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 11 years
- Code Base: 473928 lines of code
- Complexity Score: 59
Performance Metrics:
- Average Response Time: 553ms
- Peak Load: 4342 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Data synchronization delays
- Limited scalability"
SYS_0343,INST_49,Large,33221,Student Information,15,602431,86,169,46,14,7,507,111,0.68,2267,8777,98462,High,GDPR,"
System ID: SYS_0343
Type: Student Information System (SIS)
Institution: INST_49
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 15 years
- Code Base: 602431 lines of code
- Complexity Score: 86
Performance Metrics:
- Average Response Time: 507ms
- Peak Load: 8777 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Data synchronization delays
- Integration bottlenecks"
SYS_0344,INST_42,Large,40615,Student Information,14,131641,48,626,47,24,4,476,429,0.79,7101,6352,17363,High,FERPA,"
System ID: SYS_0344
Type: Student Information System (SIS)
Institution: INST_42
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 14 years
- Code Base: 131641 lines of code
- Complexity Score: 48
Performance Metrics:
- Average Response Time: 476ms
- Peak Load: 6352 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Integration bottlenecks
- High response time during peak periods"
SYS_0345,INST_47,Large,47061,Learning Management,11,288730,35,327,22,15,5,962,376,0.84,2298,6517,49497,Medium,Both,"
System ID: SYS_0345
Type: Learning Management System (LMS)
Institution: INST_47
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 11 years
- Code Base: 288730 lines of code
- Complexity Score: 35
Performance Metrics:
- Average Response Time: 962ms
- Peak Load: 6517 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Limited scalability
- Integration bottlenecks"
SYS_0346,INST_40,Large,20005,HR,14,959540,42,238,28,28,10,901,466,0.56,901,3384,20725,Medium,FERPA,
SYS_0347,INST_20,Large,27543,Student Information,7,512307,89,988,15,9,19,662,376,0.38,7271,8739,28160,Medium,GDPR,"
System ID: SYS_0347
Type: Student Information System (SIS)
Institution: INST_20
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 7 years
- Code Base: 512307 lines of code
- Complexity Score: 89
Performance Metrics:
- Average Response Time: 662ms
- Peak Load: 8739 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- High response time during peak periods
- Data synchronization delays"
SYS_0348,INST_14,Large,30877,Research Management,3,304385,38,330,50,11,14,425,75,0.9,1723,1702,57920,Medium,None,
SYS_0349,INST_16,Medium,5137,Finance,8,623096,76,695,22,6,16,344,309,0.48,517,5428,99025,High,GDPR,
SYS_0350,INST_12,Medium,14256,HR,11,168098,39,357,6,14,15,432,381,0.64,394,9112,72490,Low,FERPA,
SYS_0351,INST_46,Large,22526,HR,3,559983,43,121,14,22,16,663,173,0.63,851,1758,18925,Medium,GDPR,
SYS_0352,INST_15,Medium,5494,Research Management,9,212122,67,943,49,27,20,481,296,0.59,556,9567,91011,Low,Both,
SYS_0353,INST_15,Small,3536,Student Information,4,375688,64,532,5,4,4,560,81,0.53,7075,4751,68967,Medium,Both,"
System ID: SYS_0353
Type: Student Information System (SIS)
Institution: INST_15
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 4 years
- Code Base: 375688 lines of code
- Complexity Score: 64
Performance Metrics:
- Average Response Time: 560ms
- Peak Load: 4751 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Integration bottlenecks
- High response time during peak periods"
SYS_0354,INST_40,Small,4517,Research Management,9,792076,72,967,34,7,14,977,277,0.71,2014,6908,76709,High,FERPA,
SYS_0355,INST_25,Medium,13658,Research Management,10,263941,84,289,43,11,6,865,132,0.39,2886,6481,14386,Low,Both,
SYS_0356,INST_21,Large,26972,Finance,8,482033,71,356,19,29,9,918,264,0.71,224,2596,75206,Medium,None,
SYS_0357,INST_50,Large,37294,Student Information,9,801948,31,669,23,19,14,967,389,0.84,4047,9500,26189,Low,FERPA,"
System ID: SYS_0357
Type: Student Information System (SIS)
Institution: INST_50
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 9 years
- Code Base: 801948 lines of code
- Complexity Score: 31
Performance Metrics:
- Average Response Time: 967ms
- Peak Load: 9500 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Data synchronization delays
- Limited scalability"
SYS_0358,INST_37,Small,4382,Research Management,3,893598,42,637,25,21,6,488,316,0.38,1903,2348,96316,Low,Both,
SYS_0359,INST_11,Small,2036,Student Information,8,97314,68,246,15,28,19,690,245,0.79,8143,4546,77249,Low,None,"
System ID: SYS_0359
Type: Student Information System (SIS)
Institution: INST_11
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 8 years
- Code Base: 97314 lines of code
- Complexity Score: 68
Performance Metrics:
- Average Response Time: 690ms
- Peak Load: 4546 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- High response time during peak periods
- Limited scalability"
SYS_0360,INST_36,Small,4067,Learning Management,13,387611,35,760,36,14,15,750,482,0.67,4693,2793,31530,Medium,FERPA,"
System ID: SYS_0360
Type: Learning Management System (LMS)
Institution: INST_36
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 13 years
- Code Base: 387611 lines of code
- Complexity Score: 35
Performance Metrics:
- Average Response Time: 750ms
- Peak Load: 2793 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Data synchronization delays
- Integration bottlenecks"
SYS_0361,INST_15,Small,4583,Learning Management,15,962281,48,339,7,6,20,769,470,0.62,2023,7594,60332,High,GDPR,"
System ID: SYS_0361
Type: Learning Management System (LMS)
Institution: INST_15
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 15 years
- Code Base: 962281 lines of code
- Complexity Score: 48
Performance Metrics:
- Average Response Time: 769ms
- Peak Load: 7594 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Integration bottlenecks
- Memory leaks under heavy load"
SYS_0362,INST_3,Large,28781,Research Management,15,602962,60,974,27,14,14,958,244,0.83,2671,6712,68555,High,FERPA,
SYS_0363,INST_11,Large,46167,HR,11,554171,31,749,14,22,10,873,250,0.52,857,5350,71012,Low,Both,
SYS_0364,INST_18,Large,18623,Student Information,10,700490,94,984,32,5,18,885,204,0.68,6551,7736,87010,High,FERPA,"
System ID: SYS_0364
Type: Student Information System (SIS)
Institution: INST_18
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 10 years
- Code Base: 700490 lines of code
- Complexity Score: 94
Performance Metrics:
- Average Response Time: 885ms
- Peak Load: 7736 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Limited scalability
- High response time during peak periods"
SYS_0365,INST_41,Medium,12639,Student Information,12,795559,55,797,29,12,4,855,309,0.87,8559,1810,88288,Medium,GDPR,"
System ID: SYS_0365
Type: Student Information System (SIS)
Institution: INST_41
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 12 years
- Code Base: 795559 lines of code
- Complexity Score: 55
Performance Metrics:
- Average Response Time: 855ms
- Peak Load: 1810 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Memory leaks under heavy load
- Limited scalability"
SYS_0366,INST_4,Medium,10574,Learning Management,5,277345,76,221,42,9,19,696,174,0.83,554,2762,69440,High,GDPR,"
System ID: SYS_0366
Type: Learning Management System (LMS)
Institution: INST_4
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 5 years
- Code Base: 277345 lines of code
- Complexity Score: 76
Performance Metrics:
- Average Response Time: 696ms
- Peak Load: 2762 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Integration bottlenecks
- High response time during peak periods"
SYS_0367,INST_25,Large,27617,Finance,4,639395,86,119,26,3,5,716,217,0.6,1645,9019,98181,Low,None,
SYS_0368,INST_43,Small,1481,Research Management,8,652719,81,812,37,28,15,950,219,0.78,2765,3984,16457,Low,GDPR,
SYS_0369,INST_19,Medium,10559,Student Information,15,691104,80,781,33,21,6,818,183,0.76,8660,9875,92160,Low,GDPR,"
System ID: SYS_0369
Type: Student Information System (SIS)
Institution: INST_19
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 15 years
- Code Base: 691104 lines of code
- Complexity Score: 80
Performance Metrics:
- Average Response Time: 818ms
- Peak Load: 9875 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Integration bottlenecks
- Data synchronization delays"
SYS_0370,INST_36,Medium,9804,HR,13,661418,36,539,9,16,16,527,162,0.8,461,7255,43052,Low,FERPA,
SYS_0371,INST_18,Medium,6908,Research Management,8,457012,73,484,35,12,3,540,381,0.3,1074,3888,39483,Low,FERPA,
SYS_0372,INST_27,Large,45140,Finance,7,530481,51,564,25,14,12,331,426,0.53,1491,2247,82592,Medium,Both,
SYS_0373,INST_46,Small,3774,Student Information,11,616818,91,375,47,8,9,848,66,0.64,4964,8499,91489,Low,GDPR,"
System ID: SYS_0373
Type: Student Information System (SIS)
Institution: INST_46
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 11 years
- Code Base: 616818 lines of code
- Complexity Score: 91
Performance Metrics:
- Average Response Time: 848ms
- Peak Load: 8499 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- High response time during peak periods
- Integration bottlenecks"
SYS_0374,INST_50,Large,28577,Learning Management,11,972253,38,354,13,17,15,510,346,0.52,1736,3174,60233,Medium,GDPR,"
System ID: SYS_0374
Type: Learning Management System (LMS)
Institution: INST_50
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 11 years
- Code Base: 972253 lines of code
- Complexity Score: 38
Performance Metrics:
- Average Response Time: 510ms
- Peak Load: 3174 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- High response time during peak periods
- Memory leaks under heavy load"
SYS_0375,INST_31,Small,4115,Research Management,14,460885,70,500,30,7,6,926,146,0.73,2111,9678,46957,Low,Both,
SYS_0376,INST_8,Small,1823,Student Information,7,214926,63,715,49,17,3,207,368,0.38,3831,2920,36823,High,None,"
System ID: SYS_0376
Type: Student Information System (SIS)
Institution: INST_8
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 7 years
- Code Base: 214926 lines of code
- Complexity Score: 63
Performance Metrics:
- Average Response Time: 207ms
- Peak Load: 2920 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Data synchronization delays
- Integration bottlenecks"
SYS_0377,INST_47,Small,1240,HR,3,187286,68,201,23,20,9,148,324,0.76,209,9463,87517,High,Both,
SYS_0378,INST_36,Small,3027,Student Information,5,838611,69,580,39,6,20,748,482,0.62,6471,6778,15171,Low,GDPR,"
System ID: SYS_0378
Type: Student Information System (SIS)
Institution: INST_36
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 5 years
- Code Base: 838611 lines of code
- Complexity Score: 69
Performance Metrics:
- Average Response Time: 748ms
- Peak Load: 6778 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Data synchronization delays
- Memory leaks under heavy load"
